z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,hscFrac,strutFrac,dxFocal,dyFocal,slitFrac,slitFrac_dy,radiometricEffect,radiometricExponent,x_ilum,y_ilum,x_fiber,y_fiber,effective_radius_illumination,frd_sigma,frd_lorentz_factor,det_vert,slitHolder_frac_dx,grating_lines,scattering_slope,scattering_amplitude,pixel_effect,fiber_r,flux,chi2,chi2max
-25.40157093362346,1.7321653195956206,-0.05013323637994488,0.509153376095404,0.5375611032630161,0.016259066677104098,-0.21950030104084087,0.02025365758633527,-0.08683859768781468,-0.1878939503697772,0.027906893215697802,0.01031338622569415,-0.003755522313571307,-0.06107808950375505,0.0017107431271640005,-0.00912190365513369,-0.01668361129537042,0.015634108242399594,0.0295777186888789,0.6880959841721092,0.09779978256792476,-0.17849345781239043,-0.04793526510935006,0.05110894462096167,0.059988306950824244,3.993534287700569e-05,3.9928349947851385e-05,0.9767351213693254,0.948358031102969,0.010521642596243197,-0.03969740890291419,0.9234802248809257,0.052374886286278656,0.6321732492378929,1.0004974981849848,0.4830133697099431,100000.0,2.206616211032634,0.0016186472700490222,0.37257496300447485,1.8108271337637007,0.9992534227276089,0.0,0.0
-25.44259463729609,1.6895774174253428,-0.004594940811003312,0.4882833575125242,0.5291618438877771,0.011684893134624796,-0.2267660970608264,0.002437931692749244,-0.09447038489347964,-0.17820981583496626,0.028300071672214946,0.011152955413458508,-0.002504227918217907,-0.05802034905609619,0.0011309976529381106,-0.010220749902972694,-0.016593883626612786,0.016439069558127253,0.02931464737751833,0.6888839974451155,0.09732912464800035,-0.18016013284266788,-0.04280873501279852,0.05132833485694992,0.059626779459861494,3.84694154643846e-05,3.8462767952114943e-05,0.976734800439377,0.9483587303378597,0.010521642596243197,-0.03969740890291419,0.9234805481560033,0.052374886286278656,0.6321732492378929,0.9988268069631794,0.4830130511249431,96325.36593669087,2.211939020838217,0.0016028424341854252,0.3725746418292392,1.8108271337637007,0.9992437460756795,0.0,0.0
-25.513404158939437,1.6148324768480737,0.07109823354353206,0.45200232527179457,0.5145805044928794,0.003685483147415781,-0.2391734748424264,-0.026528491766075607,-0.10671042977467507,-0.16126612221839434,0.028938538710042164,0.012634631770731762,-0.0003773271600579014,-0.0528588898654751,0.00013271255863349027,-0.012002811633787604,-0.016439073510297983,0.01781914000997933,0.028756788155209087,0.6901735932747091,0.09657377179835173,-0.18286907334165312,-0.033734944756138446,0.051716895025483864,0.059077838321483195,3.5989857671744495e-05,3.598381114867328e-05,0.9767328082895168,0.9483599400869239,0.010521642596243197,-0.03969740890291419,0.9234808462361556,0.052374886286278656,0.6321732492378929,0.9962446642185716,0.482805302670273,100000.0,2.2212023149511757,0.0015847147062589915,0.3725743474501055,1.8108271337637007,0.9992249197293044,0.0,0.0
-25.650103065560813,1.4662321601485773,0.21141730171333623,0.37851249145396815,0.4870053350817738,-0.012636204875191516,-0.2633834090194967,-0.07504133116637163,-0.12791543933926214,-0.12718664199348553,0.030026115713513823,0.01564799999693191,0.0037819109225431203,-0.04310195990926486,-0.0018308373146115123,-0.015161715924212477,-0.016102700479766047,0.020545013336524105,0.02713282051024576,0.6926152276003253,0.09537637860338344,-0.18806974445879518,-0.014746260720675038,0.05250317260142594,0.058462916260457576,3.1404033470344375e-05,3.139917816148385e-05,0.9767312963797449,0.9483624833507405,0.010521642596243197,-0.03969740890291419,0.9234806682964641,0.052374886286278656,0.6321732492378929,0.9921600889055341,0.4825980386556029,51752.542515426794,2.2391446259267087,0.001581153426835539,0.37257453285174374,1.8108271337637007,0.9991825394367027,0.0,0.0
-25.721459408837237,1.3860844003559898,0.2800728634588724,0.33864645140704364,0.4727652831555016,-0.021572335021798984,-0.2760034955725636,-0.09610491345909133,-0.13730242448280522,-0.10870860557385251,0.03050726769355914,0.01730440461507511,0.005944609284192155,-0.03818336704935697,-0.0028662210111183818,-0.01661039768304746,-0.015913320312724497,0.021983790284334472,0.025994321482752387,0.6938132099086959,0.09489640299826364,-0.1906336277501949,-0.00409721511748147,0.05293510467908866,0.05837056592569632,2.9128807901561507e-05,2.9124589490320375e-05,0.9767301913898905,0.948363889979892,0.010521642596243197,-0.03969740890291419,0.923480079676646,0.052374886286278656,0.6321732492378929,0.9906152247122039,0.4823911777809327,100000.0,2.248594235616966,0.0015986401255924146,0.37257512554868727,1.8108271337637007,0.9991563805287524,0.0,0.0
-25.871774152218524,1.2102231880514822,0.4150572347200001,0.24936808739586105,0.44359131295869664,-0.04175524086819297,-0.3029452917880784,-0.12875211172371664,-0.15313187580862153,-0.06760915114529173,0.031286767549137645,0.021036941448166816,0.010573956680997025,-0.02816956770901117,-0.005104705984478026,-0.01920188380649727,-0.015457113941626905,0.02510374718024319,0.02273705451472819,0.6962435800307593,0.09429675384358521,-0.1959432349695615,0.020631300504676972,0.053903231422561364,0.05887205208347984,2.465207193839305e-05,2.464924473761479e-05,0.9767309654401485,0.948367171394307,0.010521642596243197,-0.03969740890291419,0.9234776176370572,0.052374886286278656,0.6321732492378929,0.9888126256904124,0.4821862015462627,100000.0,2.268615728614842,0.001685802336929004,0.37257759667999346,1.8108271337637007,0.9990915510756565,0.0,0.0
-26.0422493794057,0.995981514233028,0.5469562852492817,0.13775481360620737,0.4119651027804806,-0.06733434927186363,-0.3340618520921889,-0.14170995041970513,-0.16265979624645038,-0.016582658809065013,0.03168189781246391,0.025768334969189816,0.015936226395427258,-0.01758674905813453,-0.0077547318131600046,-0.02115174735944915,-0.014829868489485268,0.028801262677518712,0.01730368879209396,0.6987541432465256,0.09445632074793078,-0.20163128338227568,0.05327593007109727,0.05512265072997319,0.06084172827637905,2.0222780301599492e-05,2.0221631693903517e-05,0.9767363592403985,0.9483715066160948,0.010521642596243197,-0.03969740890291419,0.9234722365075957,0.052374886286278656,0.6321732492378929,0.9898287277664873,0.48219160801626265,93187.24240116241,2.291620515566831,0.0018895508841732691,0.372582989154989,1.8108271337637007,0.9989974748623812,0.0,0.0
-26.19552915832561,0.7844886727151548,0.6384862494657566,0.02459276525781289,0.3852508770983798,-0.09366656044880363,-0.362689859523555,-0.123200108762478,-0.16054591142831365,0.03485595047256837,0.03141779929447263,0.030649349035183907,0.020887191409773017,-0.009063015418952044,-0.010278399765919913,-0.02164798473116181,-0.014130333953518455,0.03231499034418292,0.010245900214102793,0.7006838311614829,0.0956505428134998,-0.20627657739568236,0.08835615289167824,0.056372750327002584,0.06435987721440535,1.704849259283951e-05,1.7048980782356125e-05,0.9767461896905913,0.9483761631583949,0.010521642596243197,-0.03969740890291419,0.9234641170431763,0.052374886286278656,0.6321732492378929,0.9946087885660525,0.48240721174593276,100000.0,2.312704388990882,0.002204898756575506,0.37259112011890955,1.8108271337637007,0.9988869512564225,0.0,0.0
-26.30741946173002,0.6148406557692105,0.6809478427665563,-0.06784285455689285,0.36697024298230774,-0.11551183502976661,-0.38384317415057967,-0.08470764863391296,-0.14972223986353247,0.07673127874115585,0.030717106549532785,0.03471646840326576,0.02453858847787617,-0.0037495480806732815,-0.01221047426740873,-0.020912689095374713,-0.013521464984028609,0.03501040490583117,0.00333639589632566,0.7017445689184368,0.0973838355343611,-0.20906362690785232,0.11852187825614216,0.057411435256422186,0.06832800531989115,1.541435876423006e-05,1.5416138823923805e-05,0.9767549205107832,0.9483801166602763,0.010521642596243197,-0.03969740890291419,0.9234553967936974,0.052374886286278656,0.6321732492378929,1.0014028790308256,0.4824159531359327,100000.0,2.328491984294819,0.0025461713047693,0.37259984983351907,1.8108271337637007,0.9987838234945247,0.0,0.0
-26.515696912953082,0.22968540420077171,0.6673768936522626,-0.2866104832531101,0.33909721294914175,-0.16818648031005398,-0.42608125878698166,0.09364045415962538,-0.09244903003291312,0.17528847347618973,0.02717387826755556,0.0445611541325301,0.03194471525913214,0.002781495754470764,-0.016391189276477654,-0.015176739525671104,-0.011877920899726349,0.04072309848501329,-0.017298190454361588,0.7026864362167924,0.10434578357094908,-0.2129696705715759,0.19530801316532306,0.05989923397218725,0.08199115188162084,1.517409156006342e-05,1.5178758471862771e-05,0.976792935130904,0.9483903239651598,0.010521642596243197,-0.03969740890291419,0.9234275962849873,0.052374886286278656,0.6321732492378929,1.0275828535027949,0.4836885552139535,60094.55095206339,2.359228898869835,0.00364764893266157,0.3726276725781106,1.8108271337637007,0.9985020227351795,0.0,0.0
-26.54384450212904,0.166044931884498,0.6487124420472656,-0.32372040908499916,0.3362756914310382,-0.1772798739210445,-0.4321235948538687,0.1359381739347231,-0.0781462448788686,0.19196189606451755,0.026316882612513755,0.04627055030694471,0.03301111221385568,0.003044254482296803,-0.017040438884657803,-0.013626843502472695,-0.011576520301414346,0.041600054320100714,-0.021389463075647912,0.7025965682718032,0.10591888047313244,-0.21316280094014428,0.209102482463955,0.06032915978671372,0.08488230284001971,1.5627490886611878e-05,1.5632625161985607e-05,0.9768004060409217,0.9483921484267197,0.010521642596243197,-0.03969740890291419,0.9234218278902253,0.052374886286278656,0.6321732492378929,1.0334830938463586,0.4839017907936236,100000.0,2.3636472582887347,0.0038768490427818934,0.3726334447624486,1.8108271337637007,0.9984480933524665,0.0,0.0
